source,game,model_name,prompt_mode,context_cache,thinking_mode,thinking_level,thinking_budget,frames_per_action,run_dir,total_turns,counted_turns,skipped_turns_missing_planned_actions,malformed_lines,total_actions,horizontal_actions,vertical_actions,fire_actions,noop_actions,unclassified_actions,horizontal_percent,vertical_percent,fire_percent,noop_percent,unclassified_percent
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_4,64,64,0,0,300,188,0,7,105,0,62.666666666666664,0.0,2.3333333333333335,35.0,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_5,63,63,0,0,300,210,0,3,87,0,70.0,0.0,1.0,29.0,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_6,67,67,0,0,300,203,0,6,91,0,67.66666666666667,0.0,2.0,30.333333333333332,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_7,63,63,0,0,300,237,0,5,58,0,79.0,0.0,1.6666666666666667,19.333333333333332,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_8,56,56,0,0,311,169,0,10,132,0,54.340836012861736,0.0,3.215434083601286,42.443729903536976,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_high_9,55,55,0,0,300,216,0,4,80,0,72.0,0.0,1.3333333333333333,26.666666666666668,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_0,47,47,0,0,300,219,0,6,75,0,73.0,0.0,2.0,25.0,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_1,70,70,0,0,303,192,0,3,108,0,63.366336633663366,0.0,0.9900990099009901,35.64356435643565,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_2,62,62,0,0,304,221,0,9,74,0,72.69736842105263,0.0,2.960526315789474,24.342105263157894,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_3,61,61,0,0,301,176,0,7,118,0,58.47176079734219,0.0,2.3255813953488373,39.20265780730897,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_4,61,61,0,0,304,207,0,7,90,0,68.09210526315789,0.0,2.3026315789473686,29.605263157894736,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_5,72,72,0,0,303,188,0,6,109,0,62.04620462046205,0.0,1.9801980198019802,35.973597359735976,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_6,61,61,0,0,304,225,0,25,54,0,74.01315789473684,0.0,8.223684210526315,17.763157894736842,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_7,63,63,0,0,301,212,0,6,83,0,70.43189368770764,0.0,1.9933554817275747,27.574750830564785,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_8,68,68,0,0,301,211,0,2,88,0,70.09966777408638,0.0,0.6644518272425249,29.235880398671096,0.0
structured_history/gemini,breakout,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3-flash-preview/xm_breakout_google-gemini-3-flash-preview_low_9,71,71,0,0,303,192,0,8,103,0,63.366336633663366,0.0,2.6402640264026402,33.993399339933994,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_0,86,86,0,0,304,171,0,16,117,0,56.25,0.0,5.2631578947368425,38.48684210526316,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_1,87,87,0,0,301,190,0,4,107,0,63.12292358803987,0.0,1.3289036544850499,35.548172757475086,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_2,83,83,0,0,301,220,0,3,78,0,73.08970099667773,0.0,0.9966777408637874,25.91362126245847,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_3,81,81,0,0,302,186,0,6,110,0,61.58940397350993,0.0,1.9867549668874172,36.42384105960265,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_4,81,81,0,0,301,184,0,9,108,0,61.12956810631229,0.0,2.990033222591362,35.880398671096344,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_5,84,84,0,0,301,196,0,4,101,0,65.11627906976744,0.0,1.3289036544850499,33.55481727574751,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_6,82,82,0,0,302,214,0,5,83,0,70.86092715231788,0.0,1.6556291390728477,27.483443708609272,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_7,87,87,0,0,301,188,0,6,107,0,62.458471760797345,0.0,1.9933554817275747,35.548172757475086,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_8,80,80,0,0,300,187,0,5,108,0,62.333333333333336,0.0,1.6666666666666667,36.0,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_high_9,87,87,0,0,300,180,0,10,110,0,60.0,0.0,3.3333333333333335,36.666666666666664,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_0,94,94,0,0,300,205,0,8,87,0,68.33333333333333,0.0,2.6666666666666665,29.0,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_1,94,94,0,0,300,223,0,3,74,0,74.33333333333333,0.0,1.0,24.666666666666668,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_2,97,97,0,0,301,203,0,9,89,0,67.44186046511628,0.0,2.990033222591362,29.568106312292358,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_3,88,88,0,0,301,162,0,16,123,0,53.820598006644516,0.0,5.3156146179401995,40.863787375415285,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_4,94,94,0,0,303,216,0,7,80,0,71.2871287128713,0.0,2.31023102310231,26.402640264026402,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_5,97,97,0,0,301,190,0,7,104,0,63.12292358803987,0.0,2.3255813953488373,34.5514950166113,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_6,96,96,0,0,300,149,0,7,144,0,49.666666666666664,0.0,2.3333333333333335,48.0,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_7,89,89,0,0,300,190,0,6,104,0,63.333333333333336,0.0,2.0,34.666666666666664,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_8,90,90,0,0,301,166,0,4,131,0,55.14950166112957,0.0,1.3289036544850499,43.521594684385384,0.0
structured_history/gemini,breakout,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/breakout/google-gemini-3.1-pro-preview/xm_breakout_google-gemini-3.1-pro-preview_low_9,91,91,0,0,303,204,0,2,97,0,67.32673267326733,0.0,0.6600660066006601,32.01320132013201,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_0,115,115,0,0,300,183,0,237,29,0,61.0,0.0,79.0,9.666666666666666,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_1,101,101,0,0,300,223,0,275,16,0,74.33333333333333,0.0,91.66666666666667,5.333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_2,118,118,0,0,300,176,0,238,31,0,58.666666666666664,0.0,79.33333333333333,10.333333333333334,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_3,105,105,0,0,300,208,0,231,30,0,69.33333333333333,0.0,77.0,10.0,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_4,109,109,0,0,300,185,0,237,31,0,61.666666666666664,0.0,79.0,10.333333333333334,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_5,116,116,0,0,300,226,0,242,28,0,75.33333333333333,0.0,80.66666666666667,9.333333333333334,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_6,105,105,0,0,300,185,0,233,22,0,61.666666666666664,0.0,77.66666666666667,7.333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_7,98,98,0,0,301,172,0,244,26,0,57.142857142857146,0.0,81.06312292358804,8.637873754152825,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_8,106,106,0,0,300,170,0,239,25,0,56.666666666666664,0.0,79.66666666666667,8.333333333333334,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_high_9,110,110,0,0,302,176,0,247,32,0,58.27814569536424,0.0,81.78807947019868,10.596026490066226,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_0,22,22,0,0,79,48,0,73,1,0,60.75949367088607,0.0,92.40506329113924,1.2658227848101267,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_0_2,86,86,0,0,301,180,0,258,11,0,59.800664451827245,0.0,85.71428571428571,3.654485049833887,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_1,94,94,0,0,303,145,0,264,11,0,47.85478547854785,0.0,87.12871287128714,3.6303630363036303,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_2,83,83,0,0,300,162,0,248,1,0,54.0,0.0,82.66666666666667,0.3333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_3,77,77,0,0,300,157,0,269,1,0,52.333333333333336,0.0,89.66666666666667,0.3333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_4,101,101,0,0,300,206,0,255,15,0,68.66666666666667,0.0,85.0,5.0,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_5,80,80,0,0,303,150,0,279,2,0,49.504950495049506,0.0,92.07920792079207,0.6600660066006601,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_6,62,62,0,0,206,99,0,198,6,0,48.05825242718446,0.0,96.11650485436893,2.912621359223301,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_6_2,88,88,0,0,302,169,0,258,12,0,55.96026490066225,0.0,85.43046357615894,3.9735099337748343,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_7,85,85,0,0,302,199,0,266,5,0,65.89403973509934,0.0,88.0794701986755,1.6556291390728477,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_8,87,87,0,0,303,150,0,265,7,0,49.504950495049506,0.0,87.45874587458746,2.31023102310231,0.0
structured_history/gemini,demon_attack,google:gemini-3-flash-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3-flash-preview/xm_demon_attack_google-gemini-3-flash-preview_low_9,80,80,0,0,300,183,0,265,8,0,61.0,0.0,88.33333333333333,2.6666666666666665,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_0,76,76,0,0,301,196,0,98,23,0,65.11627906976744,0.0,32.55813953488372,7.641196013289036,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_1,74,74,0,0,300,176,0,115,16,0,58.666666666666664,0.0,38.333333333333336,5.333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_2,74,74,0,0,300,229,0,141,9,0,76.33333333333333,0.0,47.0,3.0,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_3,74,74,0,0,300,185,0,120,8,0,61.666666666666664,0.0,40.0,2.6666666666666665,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_4,78,78,0,0,302,210,0,127,14,0,69.5364238410596,0.0,42.05298013245033,4.635761589403973,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_5,80,80,0,0,303,222,0,139,28,0,73.26732673267327,0.0,45.87458745874587,9.24092409240924,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_6,76,76,0,0,301,163,0,124,24,0,54.15282392026578,0.0,41.19601328903654,7.973421926910299,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_7,76,76,0,0,301,202,0,133,10,0,67.10963455149502,0.0,44.18604651162791,3.3222591362126246,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_8,78,78,0,0,303,203,0,97,18,0,66.996699669967,0.0,32.01320132013201,5.9405940594059405,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_high_9,77,77,0,0,303,170,0,141,14,0,56.1056105610561,0.0,46.53465346534654,4.62046204620462,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_0,95,95,0,0,302,214,0,173,2,0,70.86092715231788,0.0,57.28476821192053,0.6622516556291391,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_1,94,94,0,0,302,210,0,117,31,0,69.5364238410596,0.0,38.741721854304636,10.264900662251655,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_2,86,86,0,0,302,203,0,171,13,0,67.21854304635761,0.0,56.62251655629139,4.304635761589404,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_3,90,90,0,0,301,229,0,140,6,0,76.0797342192691,0.0,46.51162790697674,1.9933554817275747,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_4,86,86,0,0,300,215,0,164,10,0,71.66666666666667,0.0,54.666666666666664,3.3333333333333335,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_5,85,85,0,0,301,230,0,146,22,0,76.41196013289037,0.0,48.50498338870432,7.308970099667774,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_6,78,78,0,0,302,223,0,164,3,0,73.84105960264901,0.0,54.3046357615894,0.9933774834437086,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_7,89,89,0,0,301,253,0,203,1,0,84.0531561461794,0.0,67.44186046511628,0.33222591362126247,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_8,95,95,0,0,300,208,0,206,4,0,69.33333333333333,0.0,68.66666666666667,1.3333333333333333,0.0
structured_history/gemini,demon_attack,google:gemini-3.1-pro-preview,structured_history,False,none,low,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/demon_attack/google-gemini-3.1-pro-preview/xm_demon_attack_google-gemini-3.1-pro-preview_low_9,98,98,0,0,301,242,0,172,5,0,80.39867109634551,0.0,57.142857142857146,1.6611295681063123,0.0
structured_history/gemini,fishing_derby,google:gemini-3-flash-preview,structured_history,False,none,high,none,3,/Users/mingjiahuo/Desktop/ataribench/structured_history/gemini/fishing_derby/google-gemini-3-flash-preview/xm_fishing_derby_google-gemini-3-flash-preview_high_0,62,62,0,0,303,62,266,50,7,0,20.462046204620464,87.7887788778878,16.501650165016503,2.31023102310231,0.0
